customer,gender,income,claim,cartype,response
XL58577,M,14973,828,SUV,1
IO57824,M,0,414.190987,Sedan,0
UZ95992,F,63774,60.036683,Sedan,1
PC43437,F,24083,340.453606,Sedan,0
SE62920,M,63909,206.911942,SUV,0
QI21338,F,76157,556.8,Sedan,1
GS44464,F,82477,432,Sedan,1
HP80279,F,0,756,SUV,0
BN13780,F,0,1135.141469,SUV,0
UU81720,F,41701,64.646458,Sedan,0
KX32370,M,23222,252.938842,Sedan,0
GQ17441,M,0,1265.387328,SUV,0
HP68848,F,53792,552,Sedan,0
GJ47397,M,0,552,SUV,0
AM88377,F,10180,455.654032,Sedan,0
IH17933,M,70088,536.481665,SUV,0
PD52748,F,0,1353.28906,SUV,0
BI38192,F,22862,321.6,Sedan,0
DB75522,F,22436,427.2,Sedan,0
SP63623,M,0,506.92275,Sedan,0
OL55220,F,48345,212.009825,Sedan,0
FJ57446,F,27694,741.850171,SUV,0
LH66741,M,23158,302.4,Sedan,0
ZA83961,M,75203,384,Sedan,0
UO59377,F,11828,571.479602,Sedan,1
FY67942,F,92931,503.144025,SUV,0
VT78222,M,55808,551.413755,SUV,0
JX19907,M,0,1261.943541,Sedan,0
KH94432,F,48696,48.762193,Sedan,0
XS74336,F,0,511.2,Sedan,0
RB69909,F,36014,173.956072,Sedan,0
PH85036,F,79325,251.294821,Sedan,0
LI77073,M,31670,1288.8,Sports,0
OD79784,M,84450,291.257059,Sedan,0
VC70716,M,0,628.8,SUV,1
BE75190,M,28754,427.2,Sedan,0
QV89210,F,57693,547.2,Sedan,1
BM46418,M,30606,253.04739,Sedan,0
XS36281,F,85718,540.173933,Sports,0
TF53472,F,41336,263.090605,Sedan,0
XT67997,F,57693,547.2,Sedan,1
XN32623,M,85896,48.629646,Sedan,0
YL91587,M,48911,292.8,Sedan,0
MQ46375,M,36637,921.6,Sedan,0
CY12922,M,0,525.6,Sedan,0
QS65968,M,98796,499.2,SUV,0
GV41938,F,0,1087.2,SUV,0
TX35222,F,27750,1425.6,Sedan,0
QJ22057,F,0,326.4,Sedan,0
EO95166,M,41167,554.957693,Sedan,0
UV43859,F,47297,796.130111,SUV,0
CE21829,M,37233,242.545602,SUV,0
UW88168,M,73782,111.622054,Sedan,0
US82470,M,37541,96.212835,SUV,0
RH72839,F,76157,556.8,Sedan,1
BF55854,F,29505,1979.444237,Sedan,0
EZ30498,M,13129,700.901632,SUV,0
QO54008,M,0,827.786203,SUV,0
OM73267,F,69545,312,Sedan,0
OY70124,F,73054,419.365958,SUV,1
ON34922,M,61894,266.996814,Sedan,0
DG31826,M,86305,80.73124,Sedan,1
OX35378,M,36706,488.296267,Sedan,0
AK61491,M,36631,67.530904,Sedan,1
ED13353,M,10629,532.8,Sedan,0
PM13394,F,22404,211.136067,Sedan,0
VJ73478,M,0,842.4,Sports,0
AB45325,M,74215,345.180055,Sedan,0
YZ60434,M,0,59.026302,Sedan,0
HQ16068,M,73716,162.662641,Sports,0
OI48534,F,98338,35.597288,Sedan,0
DO12179,M,48791,69.794432,Sedan,0
QI99143,F,31168,289.386343,Sedan,0
PR51268,F,37384,475.2,Sedan,1
CO53758,M,70999,305.603239,Sedan,0
XR71687,M,31485,294.905685,SUV,0
EG36536,M,24031,523.2,Sports,0
UZ86963,F,0,928.8,Sports,0
UO32521,F,0,617.201984,Sedan,0
MR37609,M,0,682.422936,SUV,0
GH12466,F,40348,26.314753,Sedan,0
HP50399,M,0,542.4,SUV,0
BK59444,F,72196,152.184244,Sedan,0
TX73398,M,0,813.6,Sedan,0
FK54851,M,79880,568.8,Sedan,0
WV57813,F,0,525.6,Sedan,0
DJ52170,M,73168,425.800112,Sedan,1
LO67195,F,56047,82.733588,Sedan,0
AW86033,M,18287,292.8,Sedan,0
NI46290,F,39429,102.466444,Sedan,0
SF29524,M,19186,297.6,Sedan,0
SF25048,M,50825,369.614729,SUV,1
TD20252,M,74092,321.6,Sedan,0
IW70308,F,23815,424.330166,Sedan,1
SO38188,M,40178,652.8,SUV,0
IS45756,F,48938,580.8,SUV,0
LM97847,M,57023,250.652309,Sedan,0
GX19342,F,0,1193.115879,Sedan,0
JS36743,M,54753,292.8,Sedan,0
QL45827,F,71210,1027.2,Sedan,1
FY74419,F,54507,702.990032,SUV,1
LQ13873,M,53565,340.8,Sedan,0
QR15592,F,59586,91.198362,Sedan,0
HJ62427,F,90804,169.386126,Sedan,0
PY98041,M,27166,340.8,Sedan,0
SB64064,F,0,433.160284,Sedan,1
NY57065,M,42937,251.779842,Sedan,0
NE29938,F,0,648,Sedan,0
ZO89996,M,72302,316.8,Sedan,1
XY66810,F,0,518.4,Sedan,0
IL40123,F,83640,471.050488,Sedan,0
RV90030,F,0,1148.461246,Sports,0
XM69101,M,47519,245.248248,Sedan,0
KY14688,F,36218,145.252168,Sedan,0
UM17151,M,0,413.606733,Sedan,0
VW65429,M,37308,301.011106,Sedan,0
JQ56711,F,92163,66.568642,Sedan,0
RP14593,F,0,933.212749,SUV,0
YH61661,M,33321,504,SUV,0
AP32891,M,0,456,Sedan,0
RM34371,F,0,345.345026,Sedan,0
JW87443,F,72608,393.6,Sedan,1
EY13576,F,0,528,SUV,0
ID21652,F,79189,56.092247,Sedan,0
LR79755,M,74034,267.415871,Sedan,0
KX18446,M,56980,599.000883,Sedan,1
JO98946,M,31796,377.442796,Sedan,0
DN14211,M,17150,689.800891,Sedan,0
LB98130,M,34137,297.6,Sedan,0
IA78643,F,0,537.6,Sports,1
GC34791,M,17109,297.6,Sedan,0
GX29162,F,64985,16.425514,Sedan,0
PR74307,M,0,494.196873,Sedan,0
XK43825,M,0,326.4,Sedan,0
AP46166,F,0,525.6,Sedan,0
KG85675,F,13037,839.348464,SUV,1
WJ26538,M,68370,244.158446,Sedan,0
JR84006,M,74624,297.6,Sedan,0
IQ37561,F,52823,125.768818,Sedan,0
GD57363,M,38795,98.354737,Sedan,0
DU38713,F,70717,37.28874,Sedan,0
PA38372,F,33060,56.731578,Sedan,0
CM59084,F,25147,694.598288,SUV,1
KI91500,F,22193,415.535724,Sedan,0
ST78006,F,0,139.331764,Sedan,0
ZK38095,F,0,487.345606,Sedan,0
EZ78112,F,77493,307.963291,Sedan,0
RU49126,F,61846,215.8182,SUV,0
NZ85858,F,78115,255.454322,Sedan,0
CI27304,M,40269,329.980754,Sedan,0
WC72942,M,66169,156.429591,Sedan,0
SV48204,F,61108,49.451117,Sedan,1
WA54110,M,48329,470.386291,Sedan,0
EZ51276,F,0,460.8,Sedan,0
YO58424,M,46900,316.8,Sedan,1
BP23267,F,39547,969.6,SUV,0
AV25133,F,0,774.892461,Sedan,0
TE35954,M,56342,331.2,Sedan,1
FA39525,M,72859,49.961074,Sedan,0
FZ45665,F,0,292.8,Sedan,0
EH16250,M,25290,382.085897,Sedan,0
VH35998,M,53375,127.322656,Sedan,0
RF64040,F,0,150.952506,SUV,0
QU58523,M,52979,345.6,Sedan,0
ED59130,M,74900,998.4,SUV,0
TC99043,F,16181,1261.319869,SUV,1
XR75319,M,45515,236.907007,Sedan,0
KC67832,M,80028,114.02307,Sedan,0
QY46560,M,0,460.379966,Sedan,0
FO13691,M,73740,229.272206,Sedan,0
ZN86559,F,0,345.6,Sedan,0
YE46109,F,26367,105.991559,SUV,0
BL93527,M,44025,331.2,Sedan,0
PW90662,M,67060,339.000467,SUV,0
MQ14219,M,27804,784.8,SUV,0
HX33134,M,22158,355.2,Sedan,0
BR50492,M,85058,595.369784,SUV,0
WL74893,F,0,271.164139,Sedan,0
EJ19449,F,17576,398.502948,Sedan,1
FD21881,M,77912,444.027215,Sedan,0
UV12583,F,76694,561.6,SUV,0
HN95240,F,0,336,Sedan,0
EP29567,M,16224,498.452698,Sedan,0
QN26812,M,79297,72.760316,Sedan,0
DI22093,M,56480,384.695536,Sedan,0
DZ85842,M,17920,424.375364,Sedan,0
MT97446,F,26441,210.641776,Sedan,0
AF20716,M,74241,138.588291,Sedan,0
ZN18884,M,0,312,Sedan,0
LU89008,F,0,628.023494,Sedan,0
PQ65328,M,71460,93.951709,Sedan,0
MO48960,F,0,481.025786,Sedan,1
CC92362,M,18141,722.404711,Sedan,0
AJ69060,M,0,204.121476,Sedan,0
HY68437,M,0,547.912576,Sedan,0
DO80363,M,0,912.581597,Sedan,0
PJ59176,M,51209,39.49793,SUV,0
DG90902,F,45106,350.4,Sedan,0
VV61641,F,0,1543.932434,SUV,0
UQ24268,F,0,393.6,Sedan,0
AT30076,F,31727,495.750669,Sedan,0
HU35721,M,40171,350.4,Sedan,0
OH83248,M,57394,316.492058,Sedan,0
NP60037,M,22697,892.8,SUV,0
WY41435,F,52436,109.476994,Sedan,0
GH31245,F,73274,284.211516,SUV,0
EA68909,M,48473,302.4,Sedan,0
FT65961,F,23300,339.906034,Sedan,0
CO19402,F,99617,74.934678,SUV,0
NU26460,F,0,633.294203,Sedan,0
HE15857,M,37138,417.28389,Sedan,0
MI62456,F,23376,374.4,Sedan,1
XZ62430,M,27681,398.4,Sedan,1
PF24757,F,72608,393.6,Sedan,1
LY14355,F,73847,350.4,Sedan,0
QR47308,F,45191,330.782934,Sedan,0
OA59724,F,66711,366.381387,Sedan,0
TN79733,F,0,685.12694,Sedan,1
FP51143,M,0,446.4,Sedan,0
TN85931,F,29227,421.19002,Sedan,0
MZ43298,F,90167,523.733793,SUV,0
PW91494,F,0,307.2,Sedan,0
ZL17677,F,15505,383.890867,Sedan,0
EZ41764,M,76792,297.6,Sedan,0
KI55845,F,55588,547.2,SUV,0
CA62597,F,0,978.257137,SUV,0
XN62489,M,18608,340.8,Sedan,1
DK49336,M,48029,292.8,Sedan,0
SW74846,F,62473,1298.853615,SUV,0
GV21882,F,20799,388.995233,Sports,0
OZ41737,F,0,223.174067,Sedan,0
WX18073,M,0,422.4,Sedan,0
LL67008,F,0,676.8,Sedan,0
XO46388,F,22594,321.6,Sedan,0
CW82151,M,46833,64.109663,Sports,0
NS10490,F,83235,336,Sedan,0
XR70252,F,0,321.6,Sedan,0
UM69933,M,46051,302.4,Sedan,0
OB77084,F,0,292.8,Sedan,0
JD50909,F,80681,355.2,Sedan,0
AZ15952,M,52373,186.160527,Sedan,0
WP65749,M,0,331.2,Sedan,0
CH96412,F,85018,62.837764,Sedan,0
TA34903,M,81082,281.295903,Sedan,1
RV52244,F,31357,2.016239,Sedan,0
DE71115,M,68463,336,Sedan,0
WA63124,F,0,468,Sedan,0
DB28979,M,23530,312,Sedan,0
VV97308,M,55916,302.4,Sedan,0
LZ56963,F,25785,537.6,SUV,0
MY13737,M,42090,203.352239,SUV,0
UG34438,F,44552,311.103582,SUV,0
NN71951,F,66525,104.331355,SUV,0
VF87723,M,30658,441.757585,Sedan,0
NZ15548,M,41833,643.826716,Sedan,0
NH99355,M,0,297.6,Sedan,0
GU60969,M,19581,321.6,Sedan,0
AP52126,F,68562,228.498823,SUV,0
KM52241,F,0,47.502366,Sedan,0
UK52289,F,76731,201.455005,Sedan,1
NM33351,F,86134,3.246203,Sedan,0
IY91183,F,0,480,SUV,0
JY66887,F,0,1778.4,Sedan,0
JA55700,M,25927,674.973614,SUV,1
VN57368,M,0,489.6,Sedan,0
BS77946,F,17514,8.312729,SUV,0
UQ54273,M,25251,316.8,Sedan,1
XH20787,M,52980,191.945693,Sedan,0
UO93347,M,34624,270.370335,Sedan,0
MT16688,F,62566,48.344273,Sedan,0
CC16034,F,51747,340.8,Sedan,0
CY18875,F,0,732.340362,Sedan,0
AT98182,F,0,146.301396,Sedan,0
XI62151,M,88430,316.8,Sedan,0
PJ54354,M,0,366.212945,Sedan,0
XJ85947,F,88782,357.757645,Sedan,0
JG77605,F,30389,278.932051,Sedan,0
XA21742,F,22955,441.6,Sedan,0
QV66305,F,59828,499.2,SUV,0
MF59279,M,0,302.4,Sedan,0
MZ63755,F,0,667.2,SUV,1
GL67540,F,97413,268.819985,Sedan,0
NQ92014,F,0,763.2,SUV,0
UD99395,M,84927,537.6,SUV,0
SY22123,F,29539,408,Sedan,0
LR49580,F,59216,200.493214,Sedan,0
XQ80738,F,72014,188.204234,Sedan,0
NW67881,M,74586,494.4,SUV,0
JG12505,F,26599,254.380731,SUV,0
RI44399,F,0,871.055266,Sedan,0
IO64256,F,78889,51.822348,Sedan,0
YJ88573,M,43072,302.4,Sedan,0
XF93358,F,22775,883.2,Sedan,0
SS20130,F,67414,148.778455,Sedan,0
DE59454,M,72202,453.6,Sedan,0
UC83161,F,60234,136.217066,SUV,0
QT63794,F,21150,833.417104,SUV,0
ZO83562,F,0,494.946438,Sedan,0
WF75492,M,48521,263.82569,Sports,0
AX10148,F,0,316.8,Sedan,0
WG91434,M,35230,16.214764,Sedan,0
MV19629,F,37376,65.548725,Sedan,0
EQ87425,F,0,40.401396,Sedan,0
MZ88454,F,0,336,Sedan,0
IN91592,F,73858,422.59237,Sedan,0
XK84089,M,78618,225.578841,Sedan,1
KX57885,M,22103,427.2,Sedan,0
NI44621,F,36576,113.450122,SUV,0
HK50871,M,16143,32.114117,Sedan,0
SK32629,F,12902,667.2,Sports,1
WA59097,F,40417,130.303439,Sedan,0
IX18485,F,27443,685.048914,Sedan,0
MX28412,F,28700,326.4,Sedan,0
GM54859,M,0,633.6,Sedan,0
BK43823,F,25419,584.567645,Sedan,0
GF94951,M,0,489.6,Sedan,0
KM33477,M,21733,525.6,Sedan,0
BW46202,F,28804,76.025368,Sedan,0
AQ91207,M,38667,293.070538,Sedan,0
IZ76711,F,0,773.690268,Sports,0
TM24806,M,13528,412.8,Sedan,1
VY75186,M,0,85.612463,Sedan,0
EH70612,M,0,439.2,Sedan,0
ZJ90079,F,64816,331.2,Sedan,0
SL22297,F,27679,722.486994,SUV,0
SS54050,M,44901,460.806124,Sedan,0
DH85144,M,0,312,Sedan,0
WT21922,F,65348,134.120531,Sports,0
ZZ22193,F,37675,380.919824,Sedan,0
JC29850,M,0,321.6,Sedan,0
AI49188,F,48767,566.472247,Sedan,0
GP37412,F,59763,350.4,Sedan,0
YM74115,M,28898,82.811346,Sedan,0
EP80820,F,40531,30.567357,Sedan,0
VZ51506,F,0,741.6,Sports,0
AP98768,F,0,941.718054,Sedan,0
EI17753,F,58577,303.872752,SUV,1
LE74625,M,22608,369.6,Sedan,0
PA15141,F,43221,398.735257,Sedan,0
MB90871,F,23496,13.164097,Sedan,0
EP26605,F,44833,345.6,Sedan,0
OM55336,M,60920,231.201886,Sedan,1
IU17657,M,22000,383.224514,Sedan,0
TW94555,M,66429,57.712985,Sports,1
EB34435,M,0,590.4,Sedan,0
HW36182,M,0,340.8,Sedan,0
SN94425,F,0,312,Sedan,0
LH91968,M,82664,133.425609,SUV,1
JV12632,F,0,355.385287,Sedan,0
AG39150,M,0,302.4,Sedan,0
MB91424,M,36259,302.4,Sedan,0
JS90115,F,64559,107.538749,Sedan,0
KK27683,F,15413,508.8,SUV,0
AZ36763,F,0,612,Sedan,0
SY86059,F,0,460.8,Sedan,1
MJ69973,M,0,402.449823,Sedan,0
MC48570,F,18661,196.879475,Sedan,0
UF74084,M,39469,315.560161,Sedan,0
DY87989,M,14072,511.2,Sedan,1
VJ64329,F,13663,465.6,Sedan,1
AR47849,F,48567,624,SUV,1
IF38438,F,44695,81.166323,Sedan,0
CV90092,M,82680,326.4,Sedan,0
CR57148,F,47945,128.43823,Sedan,0
SS13550,M,0,1921.248929,SUV,0
GU18646,M,58007,518.346912,Sedan,0
YW85018,M,26790,340.8,Sedan,1
DL53457,F,22571,302.4,Sedan,1
MP47256,M,23665,404.817249,Sedan,1
SI30451,F,30009,317.428826,Sedan,0
HX55735,F,0,350.4,Sedan,1
YG85980,F,22250,720.601429,Sedan,0
XT41916,F,0,375.204446,Sedan,0
JL97265,M,0,292.8,Sedan,0
XB43625,F,66081,42.029731,Sedan,0
EJ86526,F,49480,72.686545,Sedan,0
KR88393,F,19245,604.8,Sedan,0
DX31066,F,94041,159.756733,Sedan,0
QZ44356,F,0,1131.464935,Sedan,0
VE51810,M,42795,350.4,Sedan,0
AR69517,M,25251,316.8,Sedan,1
ZP47993,F,40646,494.4,Sedan,0
WJ74851,F,26811,465.763576,Sedan,0
CI30899,F,0,326.4,Sedan,0
QT61438,M,38795,393.6,Sedan,0
UT88283,F,29051,153.200014,Sedan,0
QB26845,M,0,1163.620366,SUV,0
DV36320,F,80991,937.327881,SUV,0
AR25213,M,40858,883.2,SUV,0
VF83291,F,0,632.081402,Sedan,0
KJ48497,F,0,850.593038,SUV,0
VL95438,M,67899,316.8,Sedan,0
LE26899,M,0,272.843439,Sedan,0
TM13510,M,46168,312,Sedan,0
PF71940,F,0,979.2,SUV,0
HP55853,M,49078,484.013411,Sedan,1
UQ30615,M,64801,268.471802,Sedan,1
UY61913,M,17950,425.489592,SUV,0
FS42690,M,57647,451.2,Sedan,0
LN50325,F,20440,614.4,Sports,0
HA72996,F,75648,112.660916,SUV,1
KL80110,F,89513,232.945977,SUV,0
OA57352,F,18577,412.8,Sedan,1
JG83987,F,30857,309.161777,Sedan,0
LZ35469,F,76731,201.455005,Sedan,1
FZ24763,M,35289,123.945627,Sedan,0
IP66913,M,78108,470.4,Sedan,0
BX70848,M,0,604.8,SUV,1
GK21260,F,22821,740.05751,SUV,0
YJ43481,F,91099,406.430632,SUV,0
ZQ35017,M,28215,468,Sedan,1
XK87182,F,46402,476.385575,Sedan,0
QV59143,F,0,603.058114,Sedan,0
SY95534,M,0,748.8,SUV,0
RF94484,F,22571,302.4,Sedan,1
WH32183,M,97245,4.110585,Sedan,0
KI64666,F,0,511.2,Sedan,0
DE91458,F,0,491.66348,Sedan,0
LX95134,F,84814,512.816507,Sedan,0
PB39857,M,72433,343.139611,SUV,0
HI14283,F,0,729.6,SUV,0
CL70684,M,0,799.2,Sedan,0
EL89222,F,79090,289.040734,SUV,1
ND68993,F,33190,508.8,SUV,1
LR33381,M,0,312,Sedan,0
GH94657,M,14660,396.608751,Sedan,0
AB13432,M,0,792,SUV,0
PV77228,M,62873,207.75186,Sedan,1
SW79912,M,95854,312,Sedan,0
JH58573,M,32555,86.912677,Sedan,0
GX11087,F,0,666.042098,SUV,0
MM45334,F,40803,122.912377,Sedan,0
SQ14756,M,49008,292.8,Sedan,0
FL69363,M,37722,158.077504,Sports,1
IZ26849,F,70360,331.2,Sedan,0
CQ76876,F,82753,264.666921,Sedan,0
BG85305,M,36633,460.8,Sedan,0
GJ99406,F,70263,7.345946,Sedan,1
KU88219,M,25816,571.2,Sports,0
ZN34245,M,0,489.6,Sedan,0
WW80551,M,0,453.6,Sedan,0
CN53343,F,0,583.2,Sedan,0
XA55993,F,58850,143.747794,Sedan,0
QR36329,F,11822,285.894115,Sedan,0
LX71137,F,87485,441.6,Sedan,0
XY33610,M,97750,303.002922,Sedan,0
VW11431,F,83873,218.374041,Sedan,0
VD69291,M,22415,352.894843,Sedan,0
DW29763,M,32653,321.6,Sedan,0
KC67652,M,71255,138.633681,Sports,0
DO48071,F,40516,137.168874,Sedan,0
AW77988,M,17588,1382.4,Sedan,0
OQ27893,M,20510,355.2,Sedan,0
UF44021,M,0,351.85681,Sedan,0
XQ28930,M,0,496.8,Sedan,0
EW38459,F,40864,9.51528,Sedan,0
SR53077,F,57231,305.117221,Sedan,0
IN67175,F,52389,345.6,Sedan,0
JV58396,M,0,422.4,Sedan,0
YK26558,F,0,135.888306,Sedan,0
RU83859,F,11489,504,Sedan,0
ZR56751,F,92895,43.14147,Sedan,0
VW86720,F,0,678.209827,Sedan,0
MR52230,M,56598,92.966783,Sedan,0
GP85044,M,91967,156.736745,SUV,0
QQ89253,F,0,643.2,SUV,0
JW33458,F,92254,245.593225,Sedan,0
VM85856,F,34990,42.689135,Sedan,1
NT25078,M,23156,422.4,Sedan,0
IC12985,M,40160,566.4,Sedan,0
VO43359,M,62488,200.689331,Sedan,0
UP19263,M,21941,691.2,Sedan,0
FZ73016,F,34558,376.529086,SUV,0
JL49772,F,33651,328.65413,Sedan,0
UP80657,M,56342,331.2,Sedan,1
GV71044,F,0,475.2,Sedan,0
AC67315,F,96950,633.132017,Sports,0
PE72696,M,68025,436.8,Sedan,0
DG80424,F,77411,257.900458,Sedan,0
FL34139,M,0,669.682001,Sedan,0
QZ58370,F,86801,371.108203,Sedan,0
XH46220,F,41479,19.575683,Sedan,1
BW76745,M,36631,67.530904,Sedan,1
OJ58066,M,24726,150.693773,Sedan,0
NT89061,F,78532,374.4,Sedan,0
PL78574,M,57449,494.4,Sedan,1
DO98345,M,72517,371.458196,Sedan,0
FY77803,F,0,326.4,Sedan,0
IL43607,F,64519,331.2,Sedan,0
WD38067,F,72540,631.743039,Sedan,1
TM98684,M,35127,297.6,Sedan,0
HB43486,F,86830,480.533246,SUV,0
GP22382,F,21685,609.6,Sports,0
CJ59481,M,90893,70.712507,Sedan,0
EN32990,F,89158,272.195232,Sedan,0
HQ23708,F,53736,169.287785,Sedan,0
ML82674,M,68158,253.183568,SUV,0
UF93434,F,22050,316.8,Sedan,0
GX22886,M,78784,239.964694,Sedan,0
FH43628,F,13663,465.6,Sedan,1
WL46640,M,62977,552,SUV,0
MI16758,F,43184,376.836888,SUV,0
JU47573,F,0,482.778155,Sedan,0
FE70473,F,86641,161.752532,Sedan,0
SB27146,F,26026,283.670312,Sedan,0
AV72430,M,75526,494.4,Sedan,0
OI74902,F,15630,656.775467,SUV,0
MM71959,M,83210,528,Sports,0
VT63298,M,0,345.6,Sedan,0
EP83939,M,91416,109.904496,Sedan,0
QS76805,M,0,513.6,SUV,0
WY27579,M,60345,36.105928,Sedan,0
TC29250,M,0,777.6,Sports,0
EO56466,M,22070,345.6,Sedan,0
SI26369,M,0,460.8,Sedan,0
LY17372,M,44743,741.300032,SUV,0
KC79907,F,91915,93.56694,Sedan,0
XV83643,M,20976,735.683769,Sports,0
KL39986,F,0,366.604732,Sedan,0
QU69375,M,0,407.440238,Sedan,1
WR73970,M,92070,368.669336,Sedan,0
LD20926,F,0,441.6,Sedan,0
TF65501,F,37308,552,SUV,0
EY50028,M,0,398.240791,Sedan,0
FP17993,F,0,350.4,Sedan,1
OL61964,M,74627,176.735323,Sedan,0
FC46260,F,39854,261.930545,Sedan,1
TZ37274,M,0,690.548602,Sedan,0
FQ70521,F,96768,2.549986,Sedan,0
ZZ42291,F,77143,176.006384,SUV,0
QW72605,F,0,666.977979,SUV,0
VM51572,M,54289,430.093647,Sedan,0
OX75108,F,44305,214.772284,Sedan,0
VA77345,F,26884,238.132215,Sedan,0
EG10175,F,57474,280.037716,Sedan,0
QS36363,F,26149,753.6,SUV,0
DZ87709,F,71811,29.03416,Sedan,0
KE61355,F,60260,328.366827,Sedan,0
FE82005,F,26304,302.4,Sedan,0
HS67749,M,71038,205.444066,Sedan,0
PW88443,F,32764,292.953446,Sedan,0
EC78254,F,53986,127.886591,Sedan,0
DT52189,F,0,417.6,Sedan,0
CF85061,M,0,363.02968,Sedan,0
FX73249,M,0,499.2,Sedan,0
YK36937,M,33799,355.2,Sedan,0
BK21146,M,0,489.6,SUV,1
XB30904,M,97026,97.417808,Sedan,0
ZE79055,M,65017,301.841073,Sedan,0
VS63956,M,33967,364.8,Sedan,0
XR52852,F,0,316.8,Sedan,1
JA34909,F,17576,398.502948,Sedan,1
IN95983,F,32517,451.2,Sedan,0
VQ57815,M,61246,159.239518,Sports,0
ER10834,F,68787,105.379402,Sedan,0
QX67584,F,64125,369.818708,SUV,1
IR74017,F,32116,277.351026,SUV,0
HA56608,M,0,604.8,SUV,1
ZD42550,F,36776,240.186527,Sedan,0
NZ19529,M,0,1227.458548,SUV,0
RY44996,F,56536,301.891189,Sedan,0
QU75179,M,87454,60.921658,Sedan,0
YT91759,M,44368,384,Sedan,1
OL48469,M,0,321.6,Sedan,0
EB66698,M,86689,408,Sedan,0
RF72106,M,0,446.4,Sedan,0
MG72449,F,77167,137.086695,Sedan,0
ZM92052,M,57099,67.859881,Sedan,0
OL39995,M,0,360.480689,Sedan,0
WN56695,M,0,566.4,Sedan,0
NB18234,F,30514,154.049617,Sedan,0
YK83904,F,64592,307.2,Sedan,0
EU98982,M,0,796.987409,SUV,0
PV77906,M,23604,460.8,Sedan,0
VZ66567,M,0,508.8,SUV,0
EQ62488,F,59456,907.2,Sedan,0
VS20668,F,0,376.923839,Sedan,0
IA87250,F,39278,65.590217,Sedan,0
DG30586,F,23376,374.4,Sedan,1
GM46746,F,86205,1070.4,Sedan,0
HB64268,M,43836,138.130879,Sedan,0
KY32675,M,85297,620.011594,Sedan,0
PB63095,M,0,407.440238,Sedan,1
FF94034,F,88895,209.863509,Sports,0
RG30482,F,0,1418.4,SUV,0
ZI85739,F,0,46.098963,SUV,0
MC36247,M,22828,508.8,SUV,1
KR53335,F,0,316.8,Sedan,0
JF90784,F,0,1389.140121,SUV,0
KX53892,F,61146,273.018929,Sedan,0
OM99303,F,76310,321.6,Sedan,0
QA45054,F,60909,412.106287,SUV,0
YR63096,F,79140,487.930161,Sedan,0
OJ50322,M,39032,950.4,SUV,0
ZQ92997,M,0,640.8,Sedan,0
HN45134,M,88997,174.041566,Sedan,1
CB52667,F,92589,312,Sedan,0
MQ79612,M,91890,156.617415,SUV,0
QI40455,F,0,271.014511,SUV,0
KQ30179,M,89771,104.123179,Sedan,0
GB35238,F,33906,401.592109,Sedan,0
UI62725,M,94676,331.2,Sedan,0
DW11738,M,19834,460.8,Sedan,0
DS32060,M,20046,417.6,Sedan,0
UW90223,F,27839,312,Sedan,0
TW91179,F,93272,281.110788,Sedan,1
PD32943,M,0,307.2,Sedan,0
EL81968,M,66726,335.840529,Sedan,0
GN76399,M,0,806.4,Sedan,0
MB32944,M,77350,316.8,Sedan,0
FY70464,F,95058,89.712324,SUV,0
FR56877,F,28806,475.2,Sedan,0
LX27768,F,74057,632.244063,SUV,0
NA89685,M,61990,48.884434,Sedan,0
GO42840,M,87492,264.461805,Sedan,0
LP76290,M,62588,499.2,Sedan,0
RN98239,M,96306,185.355353,Sedan,1
FX55923,M,50405,7.069583,Sedan,0
SZ35936,F,18495,542.4,SUV,1
HH69970,F,32311,207.289724,Sedan,0
RX93631,F,90035,141.628547,Sedan,0
FB77856,M,28142,701.708239,Sports,1
DR68556,M,85067,256.242825,Sedan,0
BI76326,F,52135,430.505942,SUV,0
XF99212,M,57564,302.4,Sedan,0
VE55982,M,54000,373.881547,Sedan,0
OT24208,M,14382,316.8,Sedan,0
VF58561,F,82413,297.6,Sedan,0
YO41331,F,41479,19.575683,Sedan,1
KY48450,F,83926,124.447153,Sedan,0
VG83453,M,17272,446.4,Sedan,0
QJ93301,M,44661,436.836944,Sedan,0
GL56175,M,79298,244.362072,Sedan,0
KU56071,F,93416,246.249051,Sedan,0
SG52649,M,19683,561.6,Sports,1
OZ89964,M,35979,556.8,Sports,0
ZO23305,M,25632,351.270869,Sedan,1
DK69871,M,53691,175.97506,Sedan,0
AZ87715,F,81713,332.224293,Sedan,0
YA52900,M,0,681.328474,SUV,0
LN34660,F,69654,629.532731,SUV,0
LI76661,M,89285,243.547316,Sedan,0
VI74176,M,0,1532.080871,SUV,0
LQ31287,F,0,40.44586,Sedan,0
IB59831,M,39794,638.4,SUV,0
XP76338,M,24843,331.325638,Sedan,0
BS87947,F,94395,582.690575,Sedan,0
IW99237,M,0,312,Sedan,0
GT62080,M,55561,227.872071,Sedan,0
GC81619,F,79487,547.2,SUV,1
BO58202,F,22590,85.68352,Sedan,0
AC22873,F,17120,717.285949,SUV,0
JZ28301,F,35011,215.728468,Sedan,0
SG53084,F,70432,6.422285,Sedan,0
TO39943,F,30503,257.923563,Sedan,0
TU82820,M,73019,537.6,SUV,0
YM44855,F,52951,289.77269,SUV,0
WU21638,M,0,1317.008182,SUV,0
ML79788,F,43630,475.2,Sedan,0
NL93182,M,0,845.654042,Sedan,0
